PeerId,Quarter,Name,Parent,CertNum,City,State,CnI_CO,OwnOcc_CO,FarmLand_CO,FarmLoans_CO,LoanstoDepInst_CO,OtherLoans_CO,LeaseFinancingRec_CO,CREMultifamily_CO,CRE_Total_CO,CRENFNR_CO,Construction_CO,Residential_CO,MortgageHELOC_CO,Mortgage1stLien_CO,MortgageJuniorLien_CO,Consumer_CO,CreditCard_CO,CnI_REC,OwnOcc_REC,FarmLand_REC,FarmLoans_REC,LoanstoDepInst_REC,OtherLoans_REC,LeaseFinancingRec_REC,CREMultifamily_REC,CRE_Total_REC,CRENFNR_REC,Construction_REC,Residential_REC,MortgageHELOC_REC,Mortgage1stLien_REC,MortgageJuniorLien_REC,Consumer_REC,CreditCard_REC,CnI_NLL,OwnOcc_NLL,FarmLand_NLL,FarmLoans_NLL,LoanstoDepInst_NLL,OtherLoans_NLL,LeaseFinancingRec_NLL,PoliticalLoans_NLL,CREMultifamily_NLL,CRE_Total_NLL,CRENFNR_NLL,Construction_NLL,Residential_NLL,MortgageHELOC_NLL,Mortgage1stLien_NLL,MortgageJuniorLien_NLL,Consumer_NLL,CreditCard_NLL
-12,1990Q1,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,12,NA,NA,141,0,0,49,NA,NA,NA,NA,NA,NA,NA,NA,731,NA,20,NA,NA,27,0,0,47,NA,NA,NA,NA,NA,NA,NA,NA,157,NA,206187,NA,9787,5620,182,101348,22331,8682,3101,65944,NA,32623,179115,14188,NA,NA,322891,NA
-12,1990Q2,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,91,NA,NA,0,0,0,32,NA,NA,NA,NA,NA,NA,NA,NA,806,NA,91,NA,NA,19,0,0,20,NA,NA,NA,NA,NA,NA,NA,NA,112,NA,204070,NA,11181,6648,165,110627,23168,8393,2619,68295,NA,37476,186725,14383,NA,NA,322464,NA
-12,1990Q3,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,142,NA,NA,34,0,0,124,NA,NA,NA,NA,NA,NA,NA,NA,708,NA,46,NA,NA,3,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,202,NA,203532,NA,12033,7508,136,115695,26354,7579,2377,67174,NA,40247,185088,14701,NA,NA,331432,NA
-12,1990Q4,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,50,NA,NA,0,0,0,78,NA,NA,NA,NA,NA,NA,NA,NA,686,NA,104,NA,NA,17,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,127,NA,206472,NA,12263,6207,127,119052,33244,7181,2541,68211,NA,41470,194893,14678,NA,NA,327522,NA
-12,1991Q1,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,235,NA,0,5,0,0,75,0,0,NA,17,360,0,NA,NA,956,NA,34,NA,0,9,0,0,4,0,0,NA,0,15,0,NA,NA,178,NA,253350,NA,14464,9567,5248,6565,28326,6855,6127,92279,NA,42332,218158,14806,181964,21388,337378,NA
-12,1991Q2,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,246,NA,0,0,0,0,21,0,0,NA,0,414,0,NA,NA,1102,NA,0,NA,0,0,0,0,19,0,0,NA,0,143,0,NA,NA,207,NA,262111,NA,14070,10199,3797,9377,30416,7052,7193,91175,NA,46599,236389,15089,199216,22084,335994,NA
-12,1991Q3,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,347,NA,0,25,0,0,36,0,0,NA,148,583,0,NA,NA,733,NA,16,NA,0,5,0,0,11,0,0,NA,0,101,0,NA,NA,204,NA,253530,NA,13492,11216,750,9683,33423,6935,7724,94599,NA,50563,239855,14930,202082,22843,343152,NA
-12,1991Q4,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,67,NA,0,39,0,0,37,0,0,NA,0,311,0,NA,NA,999,NA,47,NA,0,8,0,0,14,0,0,NA,0,25,0,NA,NA,226,NA,264262,NA,12881,9294,744,9162,37530,7573,7408,95251,NA,53931,245316,14964,207055,23297,350824,NA
-12,1992Q1,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,34,NA,0,0,0,0,20,50,26,NA,0,307,0,NA,NA,1358,NA,22,NA,0,14,0,0,22,0,0,NA,0,89,0,NA,NA,198,NA,265433,NA,13371,9948,461,10044,38338,7066,7797,99530,NA,54527,276230,14611,237639,23980,348163,NA
-12,1992Q2,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,29,NA,0,9,0,0,13,14,0,NA,0,407,0,NA,NA,941,NA,9,NA,0,0,0,0,32,0,0,NA,0,9,0,NA,NA,246,NA,280822,NA,12772,10950,602,10982,40891,6721,8244,97490,NA,57840,246900,15714,206452,24734,351837,NA
-12,1992Q3,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,182,NA,0,41,0,0,12,0,200,NA,0,185,0,NA,NA,883,NA,23,NA,0,3,0,0,7,0,0,NA,0,13,0,NA,NA,233,NA,284612,NA,12131,12359,764,12314,45241,6450,8801,99043,NA,57502,262314,15880,221078,25356,361919,NA
-12,1992Q4,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,158,NA,0,0,0,0,62,0,0,NA,0,630,0,NA,NA,664,NA,8,NA,0,49,0,0,35,0,0,NA,0,22,0,NA,NA,156,NA,289916,NA,11024,11565,345,18851,44683,6772,9736,94968,NA,54535,311275,15706,269743,25826,363751,NA
-12,1993Q1,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,99,NA,0,14,0,0,114,0,37,NA,0,593,0,NA,NA,2082,NA,43,NA,0,21,0,0,66,0,0,NA,0,74,0,NA,NA,202,NA,97225,NA,17044,8591,31,14808,44865,6619,25734,249858,NA,56798,367960,15518,319700,32742,322266,NA
-12,1993Q2,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,2,NA,0,5,0,0,0,0,0,NA,0,166,0,NA,NA,404,NA,4,NA,0,1,0,0,73,0,0,NA,0,87,0,NA,NA,216,NA,110163,NA,17670,8632,22,14675,49162,5994,26621,264424,NA,61553,383597,15697,334387,33513,335223,NA
-12,1993Q3,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,21,NA,0,0,0,0,4,0,128,NA,0,181,0,NA,NA,585,NA,0,NA,0,0,0,0,12,0,0,NA,0,23,0,NA,NA,200,NA,114875,NA,19952,9815,21,13711,49710,5568,27650,276679,NA,76976,377354,15232,329658,32464,368652,NA
-12,1993Q4,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,8,NA,0,0,0,0,26,0,0,NA,0,93,0,NA,NA,642,NA,2,NA,0,1,0,0,25,0,0,NA,0,85,0,NA,NA,205,NA,116003,NA,19108,9076,6,14840,53730,5379,27428,283649,NA,82965,407578,15290,359576,32712,385809,NA
-12,1994Q1,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,0,NA,0,0,0,0,0,0,37,NA,0,110,0,NA,NA,429,NA,4,NA,0,0,0,0,24,0,0,NA,0,43,0,NA,NA,231,NA,125062,NA,18855,8831,6,13231,57108,4618,29397,297614,NA,80173,374789,15027,325781,33981,396627,NA
-12,1994Q2,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,0,NA,0,0,0,0,18,0,0,NA,0,66,0,NA,NA,358,NA,3,NA,0,0,0,0,5,0,0,NA,0,84,0,NA,NA,182,NA,130995,NA,18920,9563,6,10959,60280,4487,32223,307937,NA,83631,344719,15993,293713,35013,416713,NA
-12,1994Q3,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,1264,NA,0,0,0,0,1,0,30,NA,218,101,0,NA,NA,447,NA,7,NA,0,0,0,0,9,0,0,NA,0,98,0,NA,NA,205,NA,126575,NA,21160,8992,5,11680,65306,4087,32484,316391,NA,89172,350292,17060,305779,27453,435585,NA
-12,1994Q4,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,0,NA,0,0,0,0,0,0,133,NA,0,255,0,NA,NA,575,NA,1073,NA,0,0,0,0,17,0,0,NA,0,27,0,NA,NA,181,NA,135311,NA,20848,8522,5,9642,72273,3798,32350,330696,NA,94753,362758,17447,314190,31121,460785,NA
-12,1995Q1,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,0,NA,0,0,0,0,0,0,1,NA,0,91,0,NA,NA,512,NA,2,NA,0,0,0,0,9,0,0,NA,0,44,0,NA,NA,152,NA,150077,NA,22477,8163,5,5293,73810,3571,34283,333512,NA,94725,367151,18129,316669,32353,463418,NA
-12,1995Q2,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,0,NA,0,11,0,0,0,0,0,NA,0,97,0,NA,NA,470,NA,2,NA,0,0,0,0,4,0,0,NA,0,18,0,NA,NA,210,NA,155249,NA,23739,8940,6,7674,82525,3827,37511,337172,NA,108156,399221,19172,345943,34106,465732,NA
-12,1995Q3,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,86,NA,0,0,0,0,1,0,0,NA,0,152,0,NA,NA,556,NA,6,NA,0,0,0,0,2,0,0,NA,0,54,0,NA,NA,162,NA,160665,NA,25289,9301,0,7552,93193,3845,40545,333242,NA,118777,429706,19738,373423,36545,482750,NA
-12,1995Q4,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,80,NA,0,-11,0,0,0,0,0,NA,7,92,0,NA,NA,785,NA,22,NA,0,0,0,0,3,0,0,NA,0,138,0,NA,NA,110,NA,151772,NA,24266,9101,0,15270,105842,3567,41041,353146,NA,128387,426433,19694,369388,37351,501874,NA
-12,1996Q1,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,0,NA,0,0,0,0,0,0,0,NA,0,16,0,NA,NA,857,NA,249,NA,0,0,0,0,1,0,0,NA,0,11,0,NA,NA,136,NA,160307,NA,23724,8150,0,9100,108231,3795,41183,358366,NA,133783,456489,19582,397850,39057,516743,NA
-12,1996Q2,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,83,NA,0,0,0,0,4,0,0,NA,0,261,0,NA,NA,926,NA,1,NA,0,0,0,0,1,0,0,NA,0,31,0,NA,NA,130,NA,165972,NA,24245,8136,0,7126,116219,3869,43542,371879,NA,137497,459250,21137,397472,40641,527502,NA
-12,1996Q3,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,3,NA,0,0,0,0,26,0,12,NA,0,13,0,NA,NA,1152,NA,7,NA,0,0,0,0,1,0,0,NA,0,7,0,NA,NA,273,NA,165908,NA,26118,8164,0,4381,123596,3937,43046,383362,NA,135118,480742,21464,415815,43463,563457,NA
-12,1996Q4,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,114,NA,0,35,0,0,0,0,0,NA,0,116,0,NA,NA,884,NA,19,NA,0,0,0,0,2,0,0,NA,0,24,0,NA,NA,162,NA,171769,NA,26838,7469,0,4644,131061,3820,43933,390144,NA,145882,532028,21758,463719,46551,532223,NA
-12,1997Q1,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,8,NA,0,0,0,19,6,0,0,NA,0,66,0,NA,NA,1034,NA,4,NA,0,0,0,17,8,0,0,NA,0,118,0,NA,NA,168,NA,164896,NA,24999,6800,0,3625,131916,4414,43795,406090,NA,150810,552806,21977,482266,48563,549903,NA
-12,1997Q2,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,143,NA,0,19,0,-19,32,0,0,NA,0,155,0,NA,NA,2333,NA,54,NA,0,119,0,-17,31,0,0,NA,0,142,0,NA,NA,359,NA,233507,NA,35720,18223,0,9532,136771,5537,51216,489967,NA,194464,746463,26870,661470,58123,703086,NA
-12,1997Q3,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,46,NA,133,0,0,0,8,0,0,NA,0,164,0,NA,NA,2026,NA,18,NA,0,0,0,0,17,0,0,NA,0,23,0,NA,NA,309,NA,232496,NA,36825,20967,0,11273,139907,7897,52015,501580,NA,214140,774375,27856,686647,59872,734765,NA
-12,1997Q4,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,462,NA,0,0,0,0,2,0,0,NA,0,476,0,NA,NA,1716,NA,19,NA,0,0,0,0,1,0,0,NA,0,69,0,NA,NA,374,NA,251974,NA,35831,13550,0,10261,152345,9567,55382,505418,NA,240645,779546,28454,689815,61277,757129,NA
-12,1998Q1,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,65,NA,0,101,0,0,44,0,0,NA,0,334,0,NA,NA,1739,NA,59,NA,0,3,0,0,18,0,0,NA,0,56,0,NA,NA,256,NA,240190,NA,36108,13814,0,8666,159256,6529,58818,549890,NA,248054,803313,27900,712154,63259,760837,NA
-12,1998Q2,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,21,NA,0,3,0,0,0,0,0,NA,0,557,0,NA,NA,1789,NA,91,NA,0,2,0,0,1,0,0,NA,0,38,0,NA,NA,495,NA,238836,NA,40712,17273,0,8240,171225,7225,56024,575880,NA,264505,827860,36296,728117,63447,770585,NA
-12,1998Q3,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,-86,NA,0,0,0,0,31,0,0,NA,492,35,0,NA,NA,2543,NA,-150,NA,0,0,0,0,1,0,0,NA,0,8,0,NA,NA,729,NA,258097,NA,42962,18809,0,13563,175455,7334,55788,596318,NA,278624,821759,40056,716300,65403,803090,NA
-12,1998Q4,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,1358,NA,3,0,0,0,0,0,192,NA,0,74,51,NA,NA,2586,NA,417,NA,0,0,0,0,0,0,26,NA,2,34,0,NA,NA,310,NA,348378,NA,48871,15878,1118,17943,187256,7626,68614,727084,NA,322737,952582,55937,825701,70944,842005,NA
-12,1999Q1,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,19,NA,0,0,0,0,0,0,96,NA,32,57,0,NA,NA,2240,NA,53,NA,0,0,0,0,10,0,11,NA,1,7,30,NA,NA,380,NA,385894,NA,53241,15914,983,15980,188169,7582,76684,792453,NA,330662,978719,55634,848918,74167,869793,NA
-12,1999Q2,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,95,NA,0,8,0,0,15,0,68,NA,0,38,1,NA,NA,2098,NA,88,NA,0,0,0,0,10,0,19,NA,24,16,-25,NA,NA,393,NA,362814,NA,56144,18428,851,20756,197791,6599,82383,841063,NA,356124,1017620,61886,878928,76806,889904,NA
-12,1999Q3,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,57,NA,0,0,0,0,0,0,139,NA,7,300,3,NA,NA,2849,NA,15,NA,0,0,0,0,10,0,30,NA,1,22,3,NA,NA,411,NA,358789,NA,61774,19321,709,17649,213221,9544,85899,858708,NA,376580,1049784,65488,908494,75802,929613,NA
-12,1999Q4,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,203,NA,0,138,0,0,51,0,339,NA,0,182,64,NA,NA,3252,NA,147,NA,0,1,0,0,29,0,6,NA,1,30,1,NA,NA,411,NA,358710,NA,63038,11731,557,3526,227036,9269,92245,904331,NA,411471,1082968,67824,936107,79037,931614,NA
-12,2000Q1,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,23,NA,0,1,0,0,92,0,62,NA,15,204,12,NA,NA,2185,NA,47,NA,0,0,0,0,3,1,21,NA,7,32,3,NA,NA,431,NA,382859,NA,63831,11184,410,5094,233186,10335,95791,944064,NA,446867,1109397,70023,955913,83461,847914,NA
-12,2000Q2,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,322,NA,14,21,0,0,84,0,95,NA,4,230,5,NA,NA,3221,NA,40,NA,0,6,0,0,11,1,54,NA,1,7,1,NA,NA,422,NA,392311,NA,69149,13294,259,10829,243222,11223,97616,979173,NA,487500,1142193,72311,979956,89926,840399,NA
-12,2000Q3,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,2929,NA,-72,2962,0,0,0,0,275,NA,127,671,18,NA,NA,4770,NA,687,NA,-50,136,0,0,9,1,-12,NA,1,-83,10,NA,NA,743,NA,669996,NA,145892,74365,1806,31569,252217,20751,122167,1388261,NA,566075,1659667,86963,1446541,126163,1042551,NA
-12,2000Q4,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,-203,NA,348,-921,0,0,171,2,1061,NA,24,440,8,NA,NA,3390,NA,525,NA,62,-47,0,0,17,2,82,NA,1,250,5,NA,NA,590,NA,664343,NA,149410,59990,1700,21154,257825,20274,123861,1413316,NA,592043,1794852,89377,1573777,131698,1034462,NA
-12,2001Q1,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,672,NA,0,NA,0,117,0,60,60,NA,371,345,0,NA,NA,5105,603,291,NA,4,NA,1,43,16,1,36,NA,14,211,3,NA,NA,744,46,644796,NA,147291,50055,1703,24261,232994,10411,125193,1448051,NA,616604,1805610,88371,1690578,26661,909466,78328
-12,2001Q2,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,1190,NA,36,NA,0,50,381,0,67,NA,163,114,29,NA,NA,3325,589,324,NA,-4,NA,-1,119,5,0,6,NA,19,82,1,NA,NA,403,47,642362,NA,144061,64177,1698,21711,245638,10759,126587,1470144,NA,619580,1783038,91043,506465,1185530,894205,78551
-12,2001Q3,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,175,NA,0,NA,0,133,0,0,349,NA,-142,371,161,NA,NA,4664,519,-458,NA,13,NA,0,-144,11,0,12,NA,-5,0,29,NA,NA,1177,22,653000,NA,141905,58234,1704,24968,249569,5113,124019,1544030,NA,618231,1825723,88708,309515,1427500,867952,76464
-12,2001Q4,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,1726,NA,-1,NA,0,129,83,0,137,NA,635,794,215,NA,NA,3375,588,237,NA,3,NA,0,0,21,0,81,NA,1,0,4,NA,NA,750,54,647567,NA,137192,43158,1502,24410,257790,4877,129723,1613378,NA,613811,1815005,89780,290540,1434685,851742,79109
-12,2002Q1,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,2027,NA,0,NA,0,67,0,0,7,NA,0,453,128,340,113,4251,721,321,NA,0,NA,0,12,11,0,1,NA,1,30,3,23,7,555,37,691879,NA,143955,38602,1359,24855,257722,2675,137926,1710550,NA,630894,1868206,90970,285506,1491730,757590,74755
-12,2002Q2,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,1973,NA,58,NA,0,0,124,0,0,NA,0,1143,151,1060,83,3488,548,162,NA,0,NA,0,0,18,0,4,NA,1,70,1,68,2,602,46,689587,NA,143602,50999,0,23525,266977,2149,130188,1713745,NA,387459,2269606,98015,1815280,356311,711628,71254
-12,2002Q3,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,2000,NA,0,NA,0,108,45,0,582,NA,0,739,122,704,35,4230,621,187,NA,10,NA,0,16,5,0,24,NA,1,43,4,43,0,549,71,677361,NA,153577,50134,0,21976,271870,1174,124681,1739828,NA,430000,2257624,103220,1813480,340924,714647,70166
-12,2002Q4,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,2855,NA,0,NA,0,0,24,0,727,NA,0,1330,50,1174,156,2694,652,168,NA,0,NA,0,0,3,0,62,NA,43,122,81,116,6,351,68,676672,NA,158806,39930,0,28023,279810,1036,127944,1758745,NA,481652,2178551,105786,1739269,333496,717648,76042
-12,2003Q1,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,1486,NA,2,NA,0,0,43,0,534,NA,303,797,0,660,137,2630,623,222,NA,2,NA,0,0,6,0,7,NA,1,128,0,126,2,632,43,671992,NA,164066,34598,0,27830,269746,979,119194,1789440,NA,538805,2107931,106331,1695289,306311,601127,72532
-12,2003Q2,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,1277,NA,0,NA,0,0,263,0,202,NA,10,557,0,531,26,3797,835,326,NA,0,NA,0,0,0,0,267,NA,131,113,1,112,1,406,64,670740,NA,173027,43856,0,20298,261509,865,120551,1829965,NA,610954,2075511,112689,1681755,281067,583161,72073
-12,2003Q3,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,2040,NA,0,NA,0,22,48,0,424,NA,206,710,0,533,177,2666,646,135,NA,0,NA,0,0,0,0,1,NA,4,69,0,68,1,538,58,657371,NA,176279,44785,0,20617,260332,647,116191,1821878,NA,624613,1988029,142021,1593995,252013,584795,71622
-12,2003Q4,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,2878,NA,0,NA,0,42,125,0,205,NA,172,564,0,493,71,2738,694,151,NA,0,NA,0,0,3,0,75,NA,2,46,18,37,9,564,84,702550,NA,178172,35263,0,27908,207766,552,130778,1863384,NA,571411,2014703,151421,1614534,248748,576713,76078
-12,2004Q1,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,2067,NA,0,NA,0,25,0,0,254,NA,386,590,0,563,27,2834,705,567,NA,0,NA,0,7,5,0,2,NA,74,137,12,96,41,552,113,685091,NA,176052,33480,0,27385,210584,505,130329,1889114,NA,546168,2103550,175836,1687210,240504,492457,71359
-12,2004Q2,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,2134,NA,0,NA,0,14,0,17,326,NA,12,1833,0,1365,468,2304,701,307,NA,0,NA,0,0,3,0,109,NA,26,56,0,54,2,513,91,702039,NA,173461,50471,0,23439,222989,476,136432,1995826,NA,553235,2133466,197545,1706696,229225,475062,72517
-12,2004Q3,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,1947,NA,0,NA,0,35,0,4,65,NA,17,909,0,575,334,1938,660,161,NA,0,NA,0,81,0,0,51,NA,2,112,1,109,3,540,80,711820,NA,169033,56732,0,20149,234532,389,144532,2018794,NA,559826,2192353,212613,1749801,229939,475157,72212
-12,2004Q4,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,1450,NA,0,NA,0,141,0,179,813,NA,0,1623,91,1390,233,3509,689,195,NA,0,NA,0,1,3,0,15,NA,1,210,0,139,71,834,68,779115,NA,171099,44721,0,19787,240692,0,143893,2109254,NA,662758,2275583,254227,1778940,242416,476228,79062
-12,2005Q1,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,1319,NA,0,277,0,517,255,0,174,NA,0,1172,6,1131,41,1842,692,557,NA,0,0,0,0,10,0,0,NA,41,346,9,297,49,568,101,785561,NA,172789,40317,0,17003,243151,19379,148695,2083273,NA,667252,2371872,255013,1877856,239003,403630,75701
-12,2005Q2,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,216,NA,141,141,0,5,168,0,1751,NA,0,1937,35,671,1266,1655,766,316,NA,0,8,0,9,4,5,8,NA,14,277,23,277,0,642,58,780599,NA,177249,59315,0,17811,252601,19000,163845,2101952,NA,685831,2437646,277724,1917614,242308,409763,78839
-12,2005Q3,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,271,NA,17,17,0,213,0,0,1452,NA,0,1932,29,1895,37,1643,761,73,NA,0,16,0,15,3,0,21,NA,2,110,1,57,53,598,81,784801,NA,176558,68696,0,16935,259943,17514,161634,2105515,NA,667226,2475884,290142,1937720,248022,436401,80323
-12,2005Q4,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,366,NA,37,50,0,14,0,0,377,NA,0,1104,23,578,526,1762,879,117,NA,0,7,0,7,4,0,12,NA,2,218,0,213,5,545,88,849883,NA,204993,69857,0,17524,277371,15838,166532,2146873,NA,710006,2543779,292044,1985588,266147,437905,85621
-12,2006Q1,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,112,NA,0,37,0,38,7,463,203,NA,0,647,44,544,103,1024,410,96,NA,0,2,0,170,4,0,6,NA,3,85,1,23,62,550,120,844954,NA,206817,66110,0,15590,274351,17701,166139,2156564,NA,715294,2589142,305977,2001051,282114,381448,82348
-12,2006Q2,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,288,NA,68,29,0,37,174,0,1738,NA,0,677,186,557,120,1128,453,183,NA,0,55,0,150,2,0,77,NA,1,90,0,50,40,454,96,858055,NA,211864,80946,0,17860,294719,23544,156508,2180094,NA,754092,2648595,321207,2043773,283615,392140,85781
-12,2006Q3,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,314,NA,142,1,0,16,0,0,1005,NA,0,494,70,377,117,1413,568,1302,NA,0,1,0,124,52,0,2,NA,0,194,1,81,113,380,56,878371,NA,214290,90021,0,12311,291976,26060,146044,2220606,NA,871359,2690114,324518,2099612,265984,418039,88534
-12,2006Q4,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,765,NA,7,6,0,26,348,0,1433,NA,0,1552,61,1440,112,1623,758,158,NA,0,6,0,116,4,66,4,NA,0,127,1,29,98,457,75,883919,NA,213084,69258,0,11891,292736,26445,143132,2283150,NA,875214,2742121,332031,2150104,259986,430316,89548
-12,2007Q1,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,728,57,0,4,0,17,0,0,85,28,0,404,36,185,219,1429,814,135,6,1,1,0,151,23,51,6,0,6,194,0,173,21,392,65,937542,1451880,204819,59966,0,11017,276302,21169,192650,2060992,609112,1338535,2305718,360493,1702640,242585,611322,83747
-12,2007Q2,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,836,46,32,9,0,12,0,0,103,57,356,976,113,941,35,1555,758,265,4,1,4,0,144,4,0,4,0,0,90,10,79,11,348,80,938494,1440152,209732,87548,0,239792,271440,19594,178341,2113769,673617,1245910,2528968,380668,1908443,239857,392021,85895
-12,2007Q3,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,372,864,13,0,0,70,0,0,919,55,389,857,127,436,421,1628,668,339,26,27,1,0,117,7,75,81,55,12,329,105,78,251,362,50,1138080,1441579,190808,90003,0,223123,269862,25984,174250,2403848,962269,1561367,2615452,390921,1960332,264199,470845,87180
-12,2007Q4,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,597,432,0,0,0,13,123,0,484,52,73,2564,261,1815,749,1669,739,174,168,0,1,0,105,50,0,170,2,9,223,2,217,6,343,87,1151852,1445604,173573,70331,0,203372,264119,28952,175943,2469545,1023941,1671345,2598848,411342,1918478,269028,507288,93560
-12,2008Q1,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,4069,156,12,15,0,39,106,0,156,0,858,774,285,735,39,1415,856,184,5,0,1,0,166,4,0,5,0,88,64,2,57,7,494,83,1166579,1412073,149955,68160,0,183479,257722,29002,178856,2467414,1055341,1799042,2574142,434042,1851585,288515,521317,88609
-12,2008Q2,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,1679,1236,0,246,0,264,0,0,1236,0,1291,1977,65,1778,199,1710,990,530,13,0,1,0,130,3,0,13,0,14,217,3,180,37,252,45,1191766,1444006,255261,86702,0,174288,253497,23306,219898,2703966,1259960,1578618,2637756,470500,1837541,329715,528836,90282
-12,2008Q3,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,248,67,19,0,0,8,19,0,270,203,6975,1828,361,1571,257,1636,837,95,3,0,0,0,105,39,0,3,0,64,77,24,55,22,320,92,1142645,1489210,236646,107649,0,165237,249959,23982,219091,2759663,1270453,1671688,2666557,500488,1896577,269492,545665,90218
-12,2008Q4,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,802,511,350,98,0,137,201,0,1122,611,6208,3582,596,2859,723,1769,953,273,54,0,1,0,96,6,23,54,0,97,174,1,123,51,293,99,1190487,1465023,234023,74096,0,172533,254161,31883,219721,2814254,1349231,1689715,2675408,511479,1908431,255498,525058,93761
-12,2009Q1,BancorpSouth Bank,Cadence Bank,11813,Tupelo,MS,740,836,37,0,0,19,407,41,1355,519,4377,4073,1153,3310,763,1949,1158,124,8,2,0,0,144,55,47,17,9,86,220,3,213,7,347,138,1184588,1455419,238465,71641,0,180418,245425,34594,243420,2872198,1416779,1692532,2634183,519527,1925067,189589,486181,87100
